Commit Hash,File Name,MI_Before,MI_After,MI_Change,CC_Before,CC_After,CC_Change,LOC_Before,LOC_After,LOC_Change
bb38c03221958963653bca5d1fc53125aa93d429,__about__.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,__init__.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,_compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,_structures.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,markers.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,requirements.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,specifiers.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,utils.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,version.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,pyparsing.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,six.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,archive_util.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,build_meta.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,__init__.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,alias.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,bdist_egg.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,bdist_rpm.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,bdist_wininst.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,build_clib.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,build_ext.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,build_py.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,develop.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,dist_info.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,easy_install.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,egg_info.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,install.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,install_egg_info.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,install_lib.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,install_scripts.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,py36compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,register.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,rotate.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,saveopts.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,sdist.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,setopt.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,test.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,upload.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,upload_docs.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,config.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,dep_util.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,depends.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,dist.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,extension.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,__init__.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,glibc.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,glob.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,launch.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,lib2to3_ex.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,monkey.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,msvc.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,namespaces.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,package_index.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,pep425tags.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,py27compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,py31compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,py33compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,py36compat.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,sandbox.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,site-patch.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,ssl_support.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,unicode_utils.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,version.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,wheel.py,,,,,,,,,
bb38c03221958963653bca5d1fc53125aa93d429,windows_support.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,main.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,easy_install.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__main__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,basecommand.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,baseparser.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,cmdoptions.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,check.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,completion.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,download.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,freeze.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,hash.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,help.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,install.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,list.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,search.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,show.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,uninstall.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,wheel.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,dictconfig.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,download.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,exceptions.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,index.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,locations.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,index.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,check.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,freeze.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,pep425tags.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,req_file.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,req_install.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,req_set.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,req_uninstall.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,status_codes.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,appdirs.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,build.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,deprecation.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,encoding.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,filesystem.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,glibc.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,hashes.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,logging.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,outdated.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,packaging.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,setuptools_build.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,ui.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,bazaar.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,git.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,mercurial.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,subversion.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,wheel.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,appdirs.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__about__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,_compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,_structures.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,markers.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,requirements.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,specifiers.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,utils.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,version.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,pyparsing.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,six.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py31compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__about__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,_compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,_structures.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,markers.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,requirements.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,specifiers.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,utils.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,version.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,pyparsing.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,six.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,archive_util.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,build_meta.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,alias.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,bdist_egg.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,bdist_rpm.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,bdist_wininst.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,build_clib.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,build_ext.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,build_py.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,develop.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,dist_info.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,easy_install.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,egg_info.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,install.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,install_egg_info.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,install_lib.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,install_scripts.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py36compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,register.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,rotate.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,saveopts.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,sdist.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,setopt.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,test.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,upload.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,upload_docs.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,config.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,dep_util.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,depends.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,dist.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,extension.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,__init__.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,glibc.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,glob.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,launch.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,lib2to3_ex.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,monkey.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,msvc.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,namespaces.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,package_index.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,pep425tags.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py27compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py31compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py33compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,py36compat.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,sandbox.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,site-patch.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,ssl_support.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,unicode_utils.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,version.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,wheel.py,,,,,,,,,
1cd9ebbac346b738312814100bba7728b8370166,windows_support.py,,,,,,,,,
29e8473d3065b3f74083dea6258bf26ae50149cb,dictionaryChecker.py,,,,,,,,,
29e8473d3065b3f74083dea6258bf26ae50149cb,main.py,,,,,,,,,
29e8473d3065b3f74083dea6258bf26ae50149cb,nn.py,,,,,,,,,
f323c86c547720c35d64a880a1166ee5ca92cc44,dictionaryChecker.py,,,,,,,,,
f323c86c547720c35d64a880a1166ee5ca92cc44,main.py,,,,,,,,,
f323c86c547720c35d64a880a1166ee5ca92cc44,nn.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,ciphey_neural_network.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,starter.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,starter2.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,neural copy.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,neural.py,,,,,,,,,
03bc827e424d6004a882900eac2459968aa71b54,rnn.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,ciphey_neural_network.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,starter.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,starter2.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,neural copy.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,neural.py,,,,,,,,,
5db0703865a137ed07768dfc5c8a0b93cdbc6bad,rnn.py,,,,,,,,,
91a64065269088d43c67f04a3295dd6b97d66daa,basic_parent.py,,,,,,,,,
46d787008f678fecedd5cd82ba335de2ae1a8480,basic_parent.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_Encoding.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_basic_parent.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_caesarcipher_basic.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_chi_squared.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_dictionary_checker.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_integration_languagechecker.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,test_neural_network.py,,,,,,,,,
06e0fd04bb6e0e6b24a8303fab1c588b1489547a,__main__.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_Encoding.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_basic_parent.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_caesarcipher_basic.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_chi_squared.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_dictionary_checker.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_integration_languagechecker.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,test_neural_network.py,,,,,,,,,
0ff379b47593c3c11efaa9abb1d545325ae90a82,__main__.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,__init__.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,encodingParent.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,__init__.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,basic_parent.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,caesar.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,reverse.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,viginere.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_Encoding.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_basic_parent.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_caesarcipher_basic.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_chi_squared.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_integration_languagechecker.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,test_neural_network.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,__main__.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,LanguageChecker.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,chisquared.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,dictionaryChecker.py,,,,,,,,,
8ed179b7bbd9c08c75e6918851fc91b73cdfc7ad,setup.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,__init__.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,encodingParent.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,__init__.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,basic_parent.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,caesar.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,reverse.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,viginere.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_Encoding.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_basic_parent.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_caesarcipher_basic.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_chi_squared.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_integration_languagechecker.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,test_neural_network.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,__main__.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,LanguageChecker.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,chisquared.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,dictionaryChecker.py,,,,,,,,,
6009f35c1442c11bba654adefaa01328cb2b94fa,setup.py,,,,,,,,,
94297e585806a0033463a9fb95d09aba0f5cfc0f,test_caesarcipher_basic.py,,,,,,,,,
94297e585806a0033463a9fb95d09aba0f5cfc0f,test_integration_languagechecker.py,,,,,,,,,
94297e585806a0033463a9fb95d09aba0f5cfc0f,nn.py,,,,,,,,,
81e6a5c14253bd258fa1a51f80fa1e0ea28884d9,test_caesarcipher_basic.py,,,,,,,,,
81e6a5c14253bd258fa1a51f80fa1e0ea28884d9,test_integration_languagechecker.py,,,,,,,,,
81e6a5c14253bd258fa1a51f80fa1e0ea28884d9,nn.py,,,,,,,,,
6291bd90e77722c95dc3ac3f4108ca4d439d7ebf,encodingParent.py,,,,,,,,,
6291bd90e77722c95dc3ac3f4108ca4d439d7ebf,basic_parent.py,,,,,,,,,
6291bd90e77722c95dc3ac3f4108ca4d439d7ebf,viginere.py,,,,,,,,,
6291bd90e77722c95dc3ac3f4108ca4d439d7ebf,test_caesarcipher_basic.py,,,,,,,,,
6291bd90e77722c95dc3ac3f4108ca4d439d7ebf,LanguageChecker.py,,,,,,,,,
0dc5a5c839cba1e8cb58ad7da8b9148aa90ce0b4,encodingParent.py,,,,,,,,,
0dc5a5c839cba1e8cb58ad7da8b9148aa90ce0b4,basic_parent.py,,,,,,,,,
0dc5a5c839cba1e8cb58ad7da8b9148aa90ce0b4,viginere.py,,,,,,,,,
0dc5a5c839cba1e8cb58ad7da8b9148aa90ce0b4,test_caesarcipher_basic.py,,,,,,,,,
0dc5a5c839cba1e8cb58ad7da8b9148aa90ce0b4,LanguageChecker.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,__init__.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,__main__.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_Encoding.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_basic_parent.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_caesarcipher_basic.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_chi_squared.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_dictionary_checker.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_integration_languagechecker.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,test_neural_network.py,,,,,,,,,
0350b325a162a8b201309458e01da5b1904478ed,encodingParent.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,__init__.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,__main__.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_Encoding.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_basic_parent.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_caesarcipher_basic.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_chi_squared.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_dictionary_checker.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_integration_languagechecker.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,test_neural_network.py,,,,,,,,,
8f213225f8c5e37907069ee820609afdc86a6923,encodingParent.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,__main__.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_Encoding.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_basic_parent.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_caesarcipher_basic.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_chi_squared.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_dictionary_checker.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,test_integration_languagechecker.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,ascii.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,base64.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,binary.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,encodingParent.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,hexadecimal.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,morsecode.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,hashBuster.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,hashParent.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,__init__.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,__init__.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,affine.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,basic_parent.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,caesar.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,freqAnalysis.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,pigLatin.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,reverse.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,transposition.py,,,,,,,,,
819f33e09428b34ced6dd0ae3dc237b6fd2c50bd,viginere.py,,,,,,,,,
